"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"400","GENERAL","general","GENERAL","general","0.69","False","True","True","967","请用两句话说明终身学习的价值。","Semantic router selected GENERAL with score 0.53, margin 0.02 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"401","DAILY","general","DAILY","general","0.75","False","True","True","960","我周五要交两份材料，从今天开始每天做什么比较稳妥？","Semantic router selected DAILY with score 0.67, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"402","DAILY","general","DAILY","general","0.79","False","True","True","1103","帮我安排一个包含做饭、散步和阅读的下班后流程。","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"403","DAILY","general","DAILY","general","0.77","False","True","True","907","明早六点半要出发，今晚几点开始收拾比较合适？","Semantic router selected DAILY with score 0.67, margin 0.12 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"404","DAILY","general","DAILY","general","0.76","False","True","True","1070","我想连续十天练习口语，请给出每天的简单任务。","Semantic router selected DAILY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"405","DAILY","general","DAILY","general","0.76","False","True","True","1139","家里要来客人，打扫和采购应该怎样排序？","Semantic router selected DAILY with score 0.65, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"406","DAILY","general","DAILY","general","0.88","False","True","True","1333","请把一次体检前需要做的事情整理成清单。","Semantic router selected DAILY with score 0.87, margin 0.24 and confidence 0.88; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"407","DAILY","general","DAILY","general","0.82","False","True","True","1025","今天只剩九十分钟，如何分配给复习和锻炼？","Semantic router selected DAILY with score 0.76, margin 0.18 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"408","DAILY","general","DAILY","general","0.82","False","True","True","1248","我总在出门后才发现忘带东西，有什么固定检查流程？","Semantic router selected DAILY with score 0.76, margin 0.19 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"409","DAILY","general","DAILY","general","0.75","False","True","True","1032","帮我为下个月的证书考试倒排准备进度。","Semantic router selected DAILY with score 0.69, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"410","DAILY","general","DAILY","general","0.77","False","True","True","994","怎样安排每周一次的电脑资料备份？","Semantic router selected DAILY with score 0.7, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"411","DAILY","general","DAILY","general","0.76","False","True","True","1068","我想降低每天点外卖的次数，请设计一个渐进方案。","Semantic router selected DAILY with score 0.66, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"412","DAILY","general","DAILY","general","0.77","False","True","True","1017","请给第一次独自旅行的人一份出发日流程。","Semantic router selected DAILY with score 0.68, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"413","DAILY","general","DAILY","general","0.76","False","True","True","944","两个会议之间只有四十分钟，可以安排哪些小任务？","Semantic router selected DAILY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"414","DAILY","general","DAILY","general","0.8","False","True","True","1364","我希望周日晚上不焦虑，白天应该怎样安排？","Semantic router selected DAILY with score 0.72, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"415","DAILY","general","DAILY","general","0.75","False","True","True","1403","帮我将整理衣柜拆成几个十五分钟内能完成的步骤。","Semantic router selected DAILY with score 0.62, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"416","DAILY","general","DAILY","general","0.78","False","True","True","1130","Prepare a simple checklist for my first day at a new internship.","Semantic router selected DAILY with score 0.69, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"417","DAILY","general","DAILY","general","0.81","False","True","True","1044","Schedule three study blocks with enough breaks this afternoon.","Semantic router selected DAILY with score 0.75, margin 0.16 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"418","DAILY","general","DAILY","general","0.79","False","True","True","1111","我今晚有 deadline，帮我排一下吃饭和完成材料的顺序。","Semantic router selected DAILY with score 0.76, margin 0.08 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"419","DAILY","general","DAILY","general","0.81","False","True","True","1273","给我一个十五分钟版本的 morning routine。","Semantic router selected DAILY with score 0.74, margin 0.16 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"420","DAILY","general","DAILY","general","0.77","False","True","True","1453","只列步骤：明天参加招聘会前要做什么。","Semantic router selected DAILY with score 0.66, margin 0.12 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"421","LITERARY","literary","LITERARY","literary","0.8","False","True","True","1024","用一段文字描写停电后的城市夜晚。","Semantic router selected LITERARY with score 0.7, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"422","LITERARY","literary","LITERARY","literary","0.77","False","True","True","1185","为一个从不说谎却隐瞒真相的人物设计独白。","Semantic router selected LITERARY with score 0.63, margin 0.17 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"423","LITERARY","literary","LITERARY","literary","0.75","False","True","True","1372","把“门外没有人”写出令人不安的感觉。","Semantic router selected LITERARY with score 0.62, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"424","LITERARY","literary","LITERARY","literary","0.85","False","True","True","1255","请为一篇讲述父女关系的文章设计结尾意象。","Semantic router selected LITERARY with score 0.77, margin 0.26 and confidence 0.85; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"425","LITERARY","literary","LITERARY","literary","0.8","False","True","True","1114","写一段没有直接出现“高兴”却能表现喜悦的场景。","Semantic router selected LITERARY with score 0.71, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"426","LITERARY","literary","LITERARY","literary","0.77","False","True","True","1077","如何通过对白体现两个人关系正在疏远？","Semantic router selected LITERARY with score 0.65, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"427","LITERARY","literary","LITERARY","literary","0.73","False","True","True","1069","为一座只在冬天出现的岛屿构思传说。","Semantic router selected LITERARY with score 0.56, margin 0.1 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"428","LITERARY","literary","LITERARY","literary","0.69","False","True","True","1137","将这句表达改得更有节奏：“我们走了很久才到达那里。”","Semantic router selected LITERARY with score 0.53, margin 0.02 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"429","LITERARY","literary","LITERARY","literary","0.72","False","True","True","1388","用老人的视角描述孩子们在院子里玩耍。","Semantic router selected LITERARY with score 0.57, margin 0.08 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"430","LITERARY","literary","LITERARY","literary","0.81","False","True","True","1228","为一家经营多年的修表店写一句品牌故事标题。","Semantic router selected LITERARY with score 0.69, margin 0.22 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"431","LITERARY","literary","LITERARY","literary","0.75","False","True","True","1289","怎样让读者在开头误解一个人物，结尾再重新认识他？","Semantic router selected LITERARY with score 0.63, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"432","LITERARY","literary","LITERARY","literary","0.77","False","True","True","972","写一小段带有黑色幽默的医院候诊场景。","Semantic router selected LITERARY with score 0.65, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"433","LITERARY","literary","LITERARY","literary","0.75","False","True","True","1251","请分析反复出现的红色围巾可能承担什么叙事功能。","Semantic router selected LITERARY with score 0.65, margin 0.06 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"434","LITERARY","literary","LITERARY","literary","0.75","False","True","True","861","把直接的拒绝改成礼貌且有余韵的表达。","Semantic router selected LITERARY with score 0.68, margin 0.05 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"435","LITERARY","literary","LITERARY","literary","0.75","False","True","True","788","为“只能寄往过去的邮箱”设计故事冲突。","Semantic router selected LITERARY with score 0.62, margin 0.11 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"436","LITERARY","literary","LITERARY","literary","0.77","False","True","True","900","Write a quiet ending for a story about two old friends.","Semantic router selected LITERARY with score 0.62, margin 0.16 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"437","LITERARY","literary","LITERARY","literary","0.69","False","True","True","1107","Turn this plain sentence into vivid prose: A bird landed on the empty chair.","Semantic router selected LITERARY with score 0.52, margin 0.03 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"438","LITERARY","literary","LITERARY","literary","0.76","False","True","True","1499","不作分析，直接给我三句适合毕业季的短文案。","Semantic router selected LITERARY with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"439","LITERARY","literary","LITERARY","literary","0.79","False","True","True","1498","保持事实不变，把这段介绍写得更打动人。","Semantic router selected LITERARY with score 0.78, margin 0.07 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"440","LITERARY","literary","LITERARY","literary","0.7","False","True","True","1228","只写开场：一封没有署名的信出现在桌上。","Semantic router selected LITERARY with score 0.56, margin 0.01 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"441","CODING","coding","CODING","coding","0.77","False","True","True","1043","一个接口第一次调用很慢，后续很快，可能需要检查什么？","Semantic router selected CODING with score 0.69, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"442","CODING","coding","CODING","coding","0.77","False","True","True","998","如何避免两个定时任务同时处理同一批数据？","Semantic router selected CODING with score 0.76, margin 0.02 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"443","CODING","coding","CODING","coding","0.74","False","True","True","979","为什么删除数据库记录后磁盘空间没有立即减少？","Semantic router selected CODING with score 0.63, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"444","CODING","coding","CODING","coding","0.83","False","True","True","804","请设计一个支持按状态筛选的操作审计查询接口。","Semantic router selected CODING with score 0.79, margin 0.19 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"445","CODING","coding","CODING","coding","0.83","False","True","True","1043","怎样验证上传的文件确实是声明的格式，而不只看扩展名？","Semantic router selected CODING with score 0.77, margin 0.21 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"446","CODING","coding","CODING","coding","0.78","False","True","True","1099","服务返回成功但数据没有写入，事务方面可能有什么原因？","Semantic router selected CODING with score 0.7, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"447","CODING","coding","CODING","coding","0.82","False","True","True","1101","如何让一次批量处理在部分失败后能够安全重试？","Semantic router selected CODING with score 0.75, margin 0.18 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"448","CODING","coding","CODING","coding","0.75","False","True","True","868","为什么把所有业务逻辑都放进 Controller 会难以维护？","Semantic router selected CODING with score 0.64, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"449","CODING","coding","CODING","coding","0.77","False","True","True","1312","设计一个可以替换不同向量模型的编码器接口。","Semantic router selected CODING with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"450","CODING","coding","MATH","math","0.71","False","True","False","955","怎样记录外部模型请求耗时又不泄露请求内容？","Semantic router selected MATH with score 0.61, margin 0.01 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"451","CODING","coding","CODING","coding","0.74","False","True","True","1092","一个队列消费者处理速度低于生产速度时应该怎么办？","Semantic router selected CODING with score 0.66, margin 0.04 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"452","CODING","coding","CODING","coding","0.73","False","True","True","1011","为什么分页时只按创建时间排序可能出现重复数据？","Semantic router selected CODING with score 0.63, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"453","CODING","coding","CODING","coding","0.76","False","True","True","968","请说明数据库唯一约束和应用层检查的区别。","Semantic router selected CODING with score 0.62, margin 0.14 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"454","CODING","coding","CODING","coding","0.76","False","True","True","965","如何测试文件回滚过程中磁盘写入失败的情况？","Semantic router selected CODING with score 0.65, margin 0.12 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"455","CODING","coding","CODING","coding","0.71","False","True","True","977","应用关闭时怎样等待正在执行的任务安全结束？","Semantic router selected CODING with score 0.6, margin 0.01 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"456","CODING","coding","CODING","coding","0.76","False","True","True","905","How would you prevent path traversal in a file download endpoint?","Semantic router selected CODING with score 0.62, margin 0.16 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"457","CODING","coding","CODING","coding","0.72","False","True","True","723","Explain when a database transaction can cause a deadlock.","Semantic router selected CODING with score 0.59, margin 0.04 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"458","CODING","coding","CODING","coding","0.77","False","True","True","1477","帮我定位 JSON 字段新增后旧数据反序列化报错的问题。","Semantic router selected CODING with score 0.67, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"459","CODING","coding","CODING","coding","0.78","False","True","True","1006","写一个思路：如何为 API 增加 request id 并贯穿日志。","Semantic router selected CODING with score 0.7, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"460","CODING","coding","CODING","coding","0.72","False","True","True","1555","只说结论，这个共享 HashMap 能否被多个线程安全修改？","Semantic router selected CODING with score 0.58, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"461","MATH","math","MATH","math","0.69","False","True","True","853","三支笔共十二元，五支同样的笔需要多少钱？","Semantic router selected MATH with score 0.51, margin 0.05 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"462","MATH","math","MATH","math","0.72","False","True","True","1029","一段路程前一半以四十公里每小时行驶，后一半以六十行驶，平均速度是多少？","Semantic router selected MATH with score 0.58, margin 0.06 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"463","MATH","math","MATH","math","0.74","False","True","True","1036","从数字 1 到 9 中随机选一个，选到偶数的概率是多少？","Semantic router selected MATH with score 0.6, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"464","MATH","math","MATH","math","0.69","False","True","True","800","一个三角形底为八、高为五，面积是多少？","Semantic router selected MATH with score 0.51, margin 0.03 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"465","MATH","math","MATH","math","0.72","False","True","True","1346","若某数除以四余三，这个数可能具有怎样的形式？","Semantic router selected MATH with score 0.57, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"466","MATH","math","MATH","math","0.73","False","True","True","921","求数列 1、4、9、16 的第十项。","Semantic router selected MATH with score 0.6, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"467","MATH","math","MATH","math","0.68","False","True","True","874","一杯溶液含盐二十克，总质量两百克，浓度是多少？","Semantic router selected MATH with score 0.48, margin 0.03 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"468","MATH","math","MATH","math","0.8","False","True","True","951","解方程 5(x-2)=3x+6。","Semantic router selected MATH with score 0.69, margin 0.21 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"469","MATH","math","MATH","math","0.67","False","True","True","1517","一个圆柱底面积为十，高为七，体积是多少？","Semantic router selected MATH with score 0.5, margin 0.0 and confidence 0.67; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"470","MATH","math","MATH","math","0.79","False","True","True","991","同时掷三枚骰子，所有点数都相同的概率是多少？","Semantic router selected MATH with score 0.67, margin 0.18 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"471","MATH","math","MATH","math","0.77","False","True","True","1063","已知函数 f(x)=2x+1，求 f(f(3))。","Semantic router selected MATH with score 0.63, margin 0.15 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"472","MATH","math","MATH","math","0.78","False","True","True","858","为什么两个负数相乘得到正数？","Semantic router selected MATH with score 0.71, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"473","MATH","math","MATH","math","0.7","False","True","True","1027","求 20、30、45 的最大公约数。","Semantic router selected MATH with score 0.54, margin 0.05 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"474","MATH","math","MATH","math","0.74","False","True","True","909","一个项目完成了总量的百分之六十五，还剩一百四十项，总量是多少？","Semantic router selected MATH with score 0.63, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"475","MATH","math","MATH","math","0.77","False","True","True","963","从六本不同的书中选三本，有多少种选法？","Semantic router selected MATH with score 0.65, margin 0.15 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"476","MATH","math","MATH","math","0.72","False","True","True","1033","Calculate the area of a circle with diameter 10.","Semantic router selected MATH with score 0.56, margin 0.08 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"477","MATH","math","MATH","math","0.75","False","True","True","876","Solve the inequality 4 - 2x less than or equal to 10.","Semantic router selected MATH with score 0.61, margin 0.12 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"478","MATH","math","MATH","math","0.74","False","True","True","1135","求 vector (2,-1,3) 的长度。","Semantic router selected MATH with score 0.61, margin 0.09 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"479","MATH","math","MATH","math","0.71","False","True","True","1002","每秒写入二百条记录，持续十分钟一共写入多少条？","Semantic router selected MATH with score 0.57, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"480","MATH","math","MATH","math","0.74","False","True","True","850","一份数据从八百兆压缩到五百兆，体积减少了百分之多少？","Semantic router selected MATH with score 0.62, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
