"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"551","GENERAL","general","GENERAL","general","0.69","False","True","True","900","请分析“选择越多越自由”这句话可能忽略了什么。","Semantic router selected GENERAL with score 0.53, margin 0.03 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"552","GENERAL","general","GENERAL","general","0.76","False","True","True","1320","为什么同一种颜色在不同文化里可能有不同象征意义？","Semantic router selected GENERAL with score 0.65, margin 0.11 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"553","GENERAL","general","GENERAL","general","0.8","False","True","True","842","用两种不同类比解释“信任需要长期积累”。","Semantic router selected GENERAL with score 0.7, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"554","GENERAL","general","GENERAL","general","0.76","False","True","True","819","我的问题可能有点乱：人为什么会在群体中改变自己的看法？","Semantic router selected GENERAL with score 0.67, margin 0.09 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"555","GENERAL","general","GENERAL","general","0.76","False","True","True","972","不用回答任何专业细节，请给第一次参加行业会议的人一些基本社交建议。","Semantic router selected GENERAL with score 0.66, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"556","GENERAL","general","GENERAL","general","0.74","False","True","True","1365","请总结这句话的观点而非润色：“便利往往伴随着新的依赖。”","Semantic router selected GENERAL with score 0.63, margin 0.05 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"557","GENERAL","general","GENERAL","general","0.79","False","True","True","767","“数据很多”是否必然意味着结论可靠？为什么？","Semantic router selected GENERAL with score 0.7, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"558","GENERAL","general","GENERAL","general","0.79","False","True","True","884","如果没有足够证据，怎样区分合理猜测和武断结论？","Semantic router selected GENERAL with score 0.72, margin 0.14 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"559","GENERAL","general","GENERAL","general","0.76","False","True","True","1043","hi，简单说下为什么人需要休息，不用展开。","Semantic router selected GENERAL with score 0.7, margin 0.06 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"560","GENERAL","general","GENERAL","general","0.76","False","True","True","1120","只回答类别之外的常识问题：月亮为什么会有阴晴圆缺？","Semantic router selected GENERAL with score 0.62, margin 0.15 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"561","DAILY","general","DAILY","general","0.84","False","True","True","906","我今晚既要修改 Java 作业、读一篇小说又要做两道题，请只安排顺序，不解决内容。","Semantic router selected DAILY with score 0.81, margin 0.17 and confidence 0.84; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"562","DAILY","general","DAILY","general","0.8","False","True","True","1135","不要帮我修复程序，把“检查日志、吃饭、洗澡、复习”排到十一点前。","Semantic router selected DAILY with score 0.75, margin 0.12 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"563","DAILY","general","DAILY","general","0.76","False","True","True","1363","明天要写文案和测试接口，下午还有课，帮我做一个能执行的时间表。","Semantic router selected DAILY with score 0.74, margin 0.0 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"564","DAILY","general","CODING","coding","0.74","False","True","False","946","我有数学考试、代码提交和社团海报三个截止任务，未来四天怎么分配？","Semantic router selected CODING with score 0.68, margin 0.02 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"565","DAILY","general","DAILY","general","0.82","False","True","True","679","以下是任务而不是问题：解方程、读散文、修 bug。请按精力高低安排今天。","Semantic router selected DAILY with score 0.8, margin 0.12 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"566","DAILY","general","DAILY","general","0.77","False","True","True","1224","现在九点半，我十二点睡；要洗衣服、背单词和整理项目，给出分钟级顺序。","Semantic router selected DAILY with score 0.69, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"567","DAILY","general","DAILY","general","0.77","False","True","True","1146","我不需要你回答“什么是 REST”，只需要把阅读资料和练习安排到周末。","Semantic router selected DAILY with score 0.71, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"568","DAILY","general","DAILY","general","0.79","False","True","True","945","下周一面试、周二考试、周三交报告，请从今天开始倒排每天的重点。","Semantic router selected DAILY with score 0.73, margin 0.1 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"569","DAILY","general","DAILY","general","0.79","False","True","True","1140","帮我把一个模糊目标“准备暑期实习”拆成两周内每天能检查的行动。","Semantic router selected DAILY with score 0.73, margin 0.12 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"570","DAILY","general","DAILY","general","0.78","False","True","True","893","我每天只有通勤时二十分钟和睡前半小时，怎样安排英语输入与输出？","Semantic router selected DAILY with score 0.69, margin 0.12 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"571","DAILY","general","DAILY","general","0.79","False","True","True","916","今天身体不舒服，但有两个必须交的任务，请给最低负担版本。","Semantic router selected DAILY with score 0.72, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"572","DAILY","general","DAILY","general","0.8","False","True","True","1284","计划里原来有跑步一小时，现在下雨了，帮我替换并重新安排其他事项。","Semantic router selected DAILY with score 0.74, margin 0.12 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"573","DAILY","general","DAILY","general","0.75","False","True","True","1026","把“购买车票、备份电脑、提交申请、打包行李”按依赖关系排序。","Semantic router selected DAILY with score 0.64, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"574","DAILY","general","DAILY","general","0.75","False","True","True","1259","我要在六点出门，之前还要开会、吃饭和打印材料，请倒推开始时间。","Semantic router selected DAILY with score 0.68, margin 0.05 and confidence 0.75; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"575","DAILY","general","DAILY","general","0.76","False","True","True","959","不讲拖延理论，直接把我一直推迟的房间整理拆成五个十分钟步骤。","Semantic router selected DAILY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"576","DAILY","general","DAILY","general","0.79","False","True","True","1016","我容易把临时请求插进原计划，如何留出缓冲时间又不浪费整天？","Semantic router selected DAILY with score 0.74, margin 0.1 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"577","DAILY","general","DAILY","general","0.78","False","True","True","983","这周想完成一本书、两次运动和一次朋友聚会，安排得现实一点。","Semantic router selected DAILY with score 0.71, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"578","DAILY","general","DAILY","general","0.78","False","True","True","1205","给我两个版本：精力充足时的安排和状态很差时的保底安排。","Semantic router selected DAILY with score 0.72, margin 0.09 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"579","DAILY","general","DAILY","general","0.81","False","True","True","1048","我只想看到 checklist：第一次去外地参加线下笔试需要带什么？","Semantic router selected DAILY with score 0.72, margin 0.18 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"580","DAILY","general","DAILY","general","0.78","False","True","True","1115","帮我为一次三十分钟的线上汇报设计会前、会中、会后事项。","Semantic router selected DAILY with score 0.72, margin 0.1 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"581","DAILY","general","DAILY","general","0.74","False","True","True","1184","Schedule my next three hours; the tasks are debugging, lunch, and a short walk.","Semantic router selected DAILY with score 0.68, margin 0.01 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"582","DAILY","general","DAILY","general","0.77","False","True","True","861","Do not solve my homework. Put reading, coding practice, and exercise into a realistic evening.","Semantic router selected DAILY with score 0.69, margin 0.09 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"583","DAILY","general","DAILY","general","0.78","False","True","True","836","明天有 presentation 和 database 作业，今晚先准备什么后准备什么？","Semantic router selected DAILY with score 0.72, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"584","DAILY","general","DAILY","general","0.73","False","True","True","1239","把 todo 分成“今天必须”“本周完成”“可以放弃”三组，我会逐项填内容。","Semantic router selected DAILY with score 0.64, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"585","DAILY","general","DAILY","general","0.77","False","True","True","1015","我下午两点到五点有空，但每四十分钟要休息十分钟，安排三项复习任务。","Semantic router selected DAILY with score 0.69, margin 0.11 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"586","DAILY","general","DAILY","general","0.75","False","True","True","1031","临时多出一个会议，请把原来四点到六点的安排整体后移但保留晚饭。","Semantic router selected DAILY with score 0.67, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"587","DAILY","general","DAILY","general","0.77","False","True","True","1043","不要长篇解释，直接列出我从现在到上床睡觉前的动作。","Semantic router selected DAILY with score 0.69, margin 0.09 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"588","DAILY","general","DAILY","general","0.75","False","True","True","1462","我想连续学习但容易走神，请设计包含手机隔离和休息的执行流程。","Semantic router selected DAILY with score 0.67, margin 0.06 and confidence 0.75; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"589","DAILY","general","DAILY","general","0.79","False","True","True","1225","今天的计划全乱了：课取消、快递到了、作业提前截止，怎么重新排序？","Semantic router selected DAILY with score 0.75, margin 0.1 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"590","DAILY","general","DAILY","general","0.78","False","True","True","1040","给一份适合周一早晨快速查看的本周重点清单模板。","Semantic router selected DAILY with score 0.73, margin 0.1 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"591","LITERARY","literary","LITERARY","literary","0.74","False","True","True","1028","不要修复这段代码，把 `NullPointerException` 写成一个侦探故事的线索。","Semantic router selected LITERARY with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"592","LITERARY","literary","LITERARY","literary","0.74","False","True","True","1072","将“数据库连接失败”改写成一句有宿命感的小说开场。","Semantic router selected LITERARY with score 0.66, margin 0.04 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"593","LITERARY","literary","LITERARY","literary","0.77","False","True","True","1052","用诗意但准确的语言描写服务器机房停电，不需要技术方案。","Semantic router selected LITERARY with score 0.64, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"594","LITERARY","literary","LITERARY","literary","0.75","False","True","True","994","把一道没有解出的方程写成角色心中的隐喻。","Semantic router selected LITERARY with score 0.69, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"595","LITERARY","literary","GENERAL","general","0.71","False","True","False","1157","下面是事实信息，请保留事实但改成有温度的校史介绍：学校建于一九九八年。","Semantic router selected GENERAL with score 0.57, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"596","LITERARY","literary","LITERARY","literary","0.73","False","True","True","973","不计算概率，以“抛硬币”为意象写四行关于选择的文字。","Semantic router selected LITERARY with score 0.64, margin 0.02 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"597","LITERARY","literary","LITERARY","literary","0.81","False","True","True","919","为一个每天按日程生活、某天突然偏离计划的人设计故事冲突。","Semantic router selected LITERARY with score 0.8, margin 0.09 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"598","LITERARY","literary","LITERARY","literary","0.73","False","True","True","1060","这不是接口设计任务，请为“最后一次请求”这个标题构思科幻短篇。","Semantic router selected LITERARY with score 0.6, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"599","LITERARY","literary","LITERARY","literary","0.71","False","True","True","1588","把“文件已删除且无法恢复”写成克制的告别句。","Semantic router selected LITERARY with score 0.57, margin 0.03 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"600","LITERARY","literary","LITERARY","literary","0.74","False","True","True","796","用两个程序线程彼此等待的情景比喻一段僵持的关系。","Semantic router selected LITERARY with score 0.63, margin 0.04 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"601","LITERARY","literary","LITERARY","literary","0.81","False","True","True","981","写一段第一人称独白，人物发现自己的记忆其实来自别人的日志。","Semantic router selected LITERARY with score 0.72, margin 0.2 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"602","LITERARY","literary","LITERARY","literary","0.73","False","True","True","1693","为数学家和诗人在深夜争论真理写一段对白。","Semantic router selected LITERARY with score 0.62, margin 0.05 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"603","LITERARY","literary","LITERARY","literary","0.76","False","True","True","1253","将产品参数“轻、薄、续航十小时”转成自然文案，不得虚构数据。","Semantic router selected LITERARY with score 0.66, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"604","LITERARY","literary","DAILY","general","0.69","False","True","False","974","给下面的普通通知增加一点人情味，但仍保持正式：图书馆周日闭馆。","Semantic router selected DAILY with score 0.55, margin 0.01 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"605","LITERARY","literary","LITERARY","literary","0.76","False","True","True","1070","不要分析真实性，把“人工智能梦见自己是人”扩写成故事开端。","Semantic router selected LITERARY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"606","LITERARY","literary","LITERARY","literary","0.71","False","True","True","1144","为一个永远准时的人写一个与“迟到”有关的反转结局。","Semantic router selected LITERARY with score 0.58, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"607","LITERARY","literary","LITERARY","literary","0.77","False","True","True","853","用环境变化暗示两位朋友已经无话可说，不要直接说明关系破裂。","Semantic router selected LITERARY with score 0.67, margin 0.11 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"608","LITERARY","literary","LITERARY","literary","0.72","False","True","True","1081","让这句台词同时带有感谢和告别：“这段时间麻烦你了。”","Semantic router selected LITERARY with score 0.62, margin 0.01 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"609","LITERARY","literary","LITERARY","literary","0.73","False","True","True","1816","写一段读者起初以为是婚礼、最后发现是葬礼的场景，但不要猎奇。","Semantic router selected LITERARY with score 0.59, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"610","LITERARY","literary","LITERARY","literary","0.75","False","True","True","1095","给“城市里最后一棵树”设计三个不同风格的标题。","Semantic router selected LITERARY with score 0.59, margin 0.15 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"611","LITERARY","literary","LITERARY","literary","0.71","False","True","True","914","Rewrite the error message “connection timed out” as a melancholic one-line metaphor.","Semantic router selected LITERARY with score 0.58, margin 0.03 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"612","LITERARY","literary","LITERARY","literary","0.73","False","True","True","1017","Turn a weekly schedule into a humorous monologue by an exhausted student.","Semantic router selected LITERARY with score 0.64, margin 0.01 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"613","LITERARY","literary","LITERARY","literary","0.76","False","True","True","1166","Keep the numbers unchanged but make this fundraising paragraph emotionally engaging.","Semantic router selected LITERARY with score 0.68, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"614","LITERARY","literary","LITERARY","literary","0.74","False","True","True","967","用古典意象表达“消息已读但没有回复”。","Semantic router selected LITERARY with score 0.64, margin 0.06 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"615","LITERARY","literary","LITERARY","literary","0.79","False","True","True","1433","写一个极短故事，最后一句必须是“门一直没有锁”。","Semantic router selected LITERARY with score 0.68, margin 0.17 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"616","LITERARY","literary","LITERARY","literary","0.73","False","True","True","1083","把这段说明压缩成一句适合展板的文案：我们收集旧物并记录它们的故事。","Semantic router selected LITERARY with score 0.6, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"617","LITERARY","literary","LITERARY","literary","0.72","False","True","True","1017","评价“故事最后突然醒来发现是梦”为什么常令人失望，并给改进方向。","Semantic router selected LITERARY with score 0.62, margin 0.02 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"618","LITERARY","literary","LITERARY","literary","0.82","False","True","True","887","只改语气，不改变含义：“你的方案没有解决核心问题。”","Semantic router selected LITERARY with score 0.77, margin 0.16 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"619","LITERARY","literary","LITERARY","literary","0.77","False","True","True","1135","为儿童读者解释离别，使用故事而不是抽象说理。","Semantic router selected LITERARY with score 0.72, margin 0.05 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"620","LITERARY","literary","LITERARY","literary","0.79","False","True","True","1095","在不出现“孤独”二字的情况下，描写一个人吃晚饭。","Semantic router selected LITERARY with score 0.69, margin 0.17 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"621","CODING","coding","CODING","coding","0.74","False","True","True","914","下面的变量名来自诗句，但任务是排查程序：为什么 `moon.length()` 会在 moon 为 null 时失败？","Semantic router selected CODING with score 0.63, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"622","CODING","coding","CODING","coding","0.72","False","True","True","1266","不需要润色报错信息，请定位 `ConcurrentModificationException` 在遍历列表时出现的原因。","Semantic router selected CODING with score 0.59, margin 0.04 and confidence 0.72; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"623","CODING","coding","CODING","coding","0.74","False","True","True","1158","用户输入是一段小说文本，我需要实现后端接口统计其中各词出现次数，怎样设计？","Semantic router selected CODING with score 0.68, margin 0.02 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"624","CODING","coding","CODING","coding","0.8","False","True","True","1149","日程内容本身不重要，请设计一个支持重复提醒和时区的数据库结构。","Semantic router selected CODING with score 0.78, margin 0.07 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
